iso3,name,population,gdp_per_capita,gdp_growth,military_expenditure,literacy_rate,human_capital_index,health_expenditure,tertiary_enrollment,science_investment,male_population_pct,life_expectancy
SUR,Suriname,634431,6961.78955961526,1.72095737011739,,,,5.40666008,2.56642457392281,,49.9543685601744,73.757
SWE,Sweden,10569709,57117.4877440616,0.820071806703865,1.99771738810168,,0.79535710811615,11.21510124,83.9988098144531,3.59978,50.3661497469737,84.0634146341463
CHE,Switzerland,9005582,103998.186685604,1.30233332541106,0.717812077671144,,0.756115138530731,11.69096088,73.5430526733398,3.22178,49.6775603621618,84.4073170731707
SYR,Syrian Arab Republic,24672760,1051.67149587463,0.732781301861365,,94.4199981689453,,2.70998812,,0.04217,50.0194141231058,72.56
TJK,Tajikistan,10590927,1341.20229027672,8.39999980983981,1.84774975839365,,0.504116356372833,7.43789911,35.6398418742497,0.08969,49.13636463207,71.927
TZA,Tanzania,68560157,1186.71691894531,5.5263138305945,1.154617473534,78.2099990844727,0.389834702014923,3.05201221,4.01880979537964,,49.5670495620364,67.212
THA,Thailand,71668011,7346.62022142185,2.54182067735289,1.07876078016919,91.0999984741211,0.609310984611511,4.53787661,49.0776442074561,0.93628,48.6903285204887,76.564
TLS,Timor-Leste,1400638,1331.9705130185,-9.10069369772735,2.66415662650602,69.4000015258789,0.454314529895783,9.59779453,30.9611108169641,,50.4147395686823,67.904
TGO,Togo,9515236,1119.38160509429,6.53204505563791,1.99877193389434,72.5999984741211,0.431868046522141,6.10829544,,0.22229,50.3319466098315,62.935
TON,Tonga,104175,5651.59373063157,2.79014366862668,,99.4800033569336,0.531120657920837,7.36037779,42.8611738148984,,47.2407007439405,73.07
TTO,Trinidad and Tobago,1368333,18733.4110406494,2.50920813979569,0.921416388185832,,0.603487730026245,7.52568626,23.8493010569383,0.05039,49.4345336394784,73.617
TUN,Tunisia,12277109,4181.13789301228,1.61444564976986,2.50636792573464,86.25,0.516809940338135,7.98537874,38.1219482421875,,49.4287620970051,76.711
TUR,Turkiye,85518661,15892.7157287241,3.3276230893799,1.92255231276371,97.2600021362305,0.649261832237244,4.27524424,105.88606262207,1.42224,49.9138181996313,77.421
TKM,Turkmenistan,7494498,6856.65802730208,6.2994265836889,,99.9000015258789,,5.49789095,20.4250351701637,0.09,49.0776300160464,70.201
TCA,Turks and Caicos Islands,46535,37506.7798431288,5.63682517443362,,,,,25.2537080405933,,50.050499623939,78.181
TUV,Tuvalu,9646,6344.7750188689,3.85280919517032,,100,0.447577118873596,27.08968544,19.3509615384615,,51.1664074650078,67.259
UGA,Uganda,50015092,1077.91278452817,6.05558075875589,1.88159798311992,77.0400009155273,0.384176582098007,4.23600149,,0.4383,49.5952821600328,68.487
UKR,Ukraine,37860221,5389.47314453125,2.9138222142611,34.4815297701892,,0.631387114524841,8.2027483,87.1920013427734,0.36988,46.481637112429,74.692
ARE,United Arab Emirates,10986400,50273.5060469837,3.99180705485398,,98.8099975585938,0.673011898994446,4.97095108,63.7384451086316,1.49469,63.9014198528012,83.069
GBR,United Kingdom,69226000,53246.3676145108,1.1264226705118,2.2786177901127,,0.782942950725555,11.133358,80.4146499633789,2.67614,49.2412218306377,81.3868536585366
USA,United States,340110988,84534.0407841548,2.79300127716779,3.41921653228044,,0.701764345169067,16.69414902,79.361930847168,3.44716,50.2426685062395,78.890243902439
URY,Uruguay,3386588,23906.5133029408,3.10825478066172,2.31053827798919,98.9100036621094,0.59876024723053,9.01887608,79.9536903496537,0.70196,48.5019283426057,78.287
UZB,Uzbekistan,36361859,3161.70010632875,6.49999999997677,,100,0.622805714607239,6.74312878,59.8086982926392,0.10416,50.447673756174,72.528
VUT,Vanuatu,327777,3410.77023167097,0.942185362275907,,87.9599990844727,0.454658538103104,4.1186676,,,50.4809672429731,71.654
VEN,"Venezuela, RB",28405543,4217.59102643391,5.29999999999984,0.500704497643446,,,3.77611423,,,49.4053537367689,72.673
VNM,Viet Nam,100987686,4717.29028732449,7.09118746633975,,96.129997253418,0.689964532852173,4.56109476,37.5923642016718,0.41456,48.9776535725356,74.736
VIR,Virgin Islands (U.S.),104377,44320.909185774,-1.31123206333498,,,,,,,47.6031753509846,80.7707317073171
PSE,West Bank and Gaza,5289152,2592.30591217647,-26.5575264529877,,97.9389541214558,0.579996645450592,10.73343945,44.4904623709098,,49.6443689798984,69.213
YEM,"Yemen, Rep.",40583164,,,,,0.372784405946732,9.69559193,,,50.6565678319216,69.439
ZMB,Zambia,21314956,1187.10943350064,3.82004825518591,1.33268361976463,71.7699966430664,0.396927535533905,5.97841072,,,49.4968907980336,66.528
ZWE,Zimbabwe,16634373,2497.20332208763,1.74239524880791,0.351195023855751,,0.46689310669899,2.92601609,7.74912957845971,,47.666891181705,63.064
